5.372304819379687402e-01,4.658544930980885734e-01,1.207148111849150884e-01,4.832384113694841998e-01,-2.050063961763493481e+00,1.337580963317286653e-01,-1.215874935160162540e+00,1.532970310838986383e-01,-6.098773075610685046e-01,3.757309207965525699e-01,4.893915892309192994e-01,9.931312161124115079e-01,1.031690299840848368e+00,-1.258794394129413741e+00,1.032406119730633343e+00,1.475895543746417182e+00,-3.116736395803422210e-01,2.123106148922866421e+00,2.917206668302069761e-01,-4.943235631103653493e-01,1.022838660459430171e+00,-6.193110840232423503e-02,-1.175828204009929934e+00,5.684937510576409947e-01,-1.158196709647662193e+00,-6.911618694908862048e-01,-1.109250813503675603e+00,-1.282706275193882917e+00,-8.948875424450584148e-01,-1.083024117819631815e+00,-8.074476564185701921e-01,5.218263915648446716e-01,8.650019394238548376e-01,-1.709868288934374148e+00,-5.980560894416218076e-01,-1.137526778531954053e+00,2.893237438827442332e-01,2.249629777118958174e+00,-3.361006672666068673e-01,-1.472637850377738644e+00
1.890502522254989382e+00,8.388141744825595714e-01,-7.600126891755304426e-02,-6.707026615521802793e-01,-9.608959853085755620e-01,-2.088213037309204212e-01,4.433076059830932669e-01,1.045727357203822191e-02,-5.454094936399135340e-01,1.243642744925180343e+00,2.102871982732617440e+00,-5.863423873181830004e-01,-1.585462658598530694e-01,-1.045756364300131747e+00,3.694112565008721427e-01,5.068902489349825791e-01,1.166992647794126425e-01,5.811930897320398692e-01,-1.863758735485686047e-01,-2.144096876440273469e-01,2.207358638733489808e+00,6.962808137685297938e-01,6.023082513603709165e-01,-6.159400190539984221e-01,-8.008563069760067377e-01,-2.324839346662426753e-01,-1.059203772735496596e+00,-1.829852421937168449e-03,-5.221779742084354803e-01,-2.144684407549926619e-01,1.529046132931826785e+00,-4.951449039706191102e-01,6.388286084167956735e-01,1.144944962245461051e+00,-2.053514221536991702e-01,1.272430703767977400e+00,-5.788998620206465828e-01,6.929062679609515607e-01,8.687717207205880587e-01,-2.550572376075792125e+00
1.066623813808202648e-01,1.046428912581093273e+00,-1.255488186085717273e-01,-9.397595922403275681e-01,-2.225874506634721306e-01,8.933907223349720761e-01,5.035130348949945489e-01,7.773029580773064273e-01,3.019037787518277227e-01,-8.375169674998901304e-01,-6.180599626973910521e-01,5.848343509621838354e-01,5.546922158484723919e-01,-9.773480468882275174e-01,-7.408840244453185342e-01,6.447660359816839160e-01,-4.508732495251531747e-01,1.455885329492251579e+00,-8.118231831297162415e-01,-6.166422303469035193e-02,6.005820591363943833e-02,1.214031131654889295e+00,-8.143975020013082267e-01,1.702209578086703257e+00,6.936861185168851085e-01,3.673658051769819188e-01,-1.427876093234214272e+00,-5.291549911901742564e-02,8.297987967770682483e-01,1.475611835876254885e-01,1.072039471742696204e+00,-3.858234061846380070e-01,-4.632623631174442314e-01,-8.920555410523045570e-01,1.190749369297239707e-01,5.858784844461177865e-01,8.282699192239605102e-02,-1.049702982646956384e+00,3.347089088532429479e-01,1.757278599488468207e-01
-3.569719847985124150e-02,6.331634578195191043e-01,9.138171884390973165e-01,-4.180088292957586660e-01,-1.565515658443463742e-01,9.994352526058920549e-01,1.103107117963320061e+00,2.523417055308839196e-01,1.274966682116575045e+00,-5.106540290123835237e-03,4.910658167971715393e-01,1.368312925440259509e+00,-6.395628436260234473e-01,-1.166873871016719938e-01,1.036490057768306716e+00,-7.686446278713829905e-01,-1.478225293113260008e-01,-9.011113627540515703e-01,4.539305077159374036e-01,2.314665687105301461e-01,2.983833544670658200e-01,4.527562477159143839e-01,8.855715488470268237e-01,-1.046464964064434122e+00,-5.818387971022387362e-01,2.694303806558797088e-01,-1.493662744400248155e+00,-6.931481657142254948e-02,6.839443747711301258e-01,-3.987160403632061811e-01,-2.581294429150605030e+00,-6.676497720162909433e-01,1.532418554729489069e+00,-7.672604687233181009e-01,9.944652247427717695e-01,-5.618196704692339782e-01,5.824289197713794497e-01,-1.265058974541577008e+00,9.849523272599474133e-01,6.107493601881757161e-01
-4.453517740870468478e-01,4.109183933499452879e-01,-7.320713351762554721e-02,-1.000323666599230166e-01,2.065910994767200248e-01,1.230670701922899291e+00,2.901174214701476295e-01,1.227884906518706742e+00,-1.397784102653261695e-01,2.560529033289200562e+00,-9.518028950586676640e-01,1.521330203632385469e+00,3.248615231815581872e+00,-5.238882722202149456e-01,1.868127460243632409e+00,-1.454983976874156593e+00,6.559092408449854750e-01,-2.096027354356804762e-01,1.547249514486696231e+00,6.784471400695549770e-01,7.258149062572268884e-01,-2.246775529827583551e+00,-9.078070234560735585e-01,-1.520845062710999285e+00,5.252477569911636612e-01,4.780000014439272915e-01,1.259385514506960124e+00,-4.016710903960030721e-01,1.452964613282134998e+00,1.271156875724678503e+00,1.901558392728540103e-01,-1.264648918870435956e+00,-6.175103330033204774e-01,1.130087999663585085e+00,-2.008142088618588339e+00,-9.924697627853952264e-01,4.394798422079581046e-01,-8.673116305010631910e-01,4.194647550177439399e-01,1.430064397401273057e-01
3.735242077394663185e-01,7.370339674472964342e-01,9.061691255349800522e-02,8.272982838756431923e-02,-5.700527678662283826e-01,-1.281740212664585155e+00,1.695437337018870005e+00,-1.212732811486050277e+00,-5.934112415701568999e-01,-5.923464362797820071e-01,-3.626697971507698570e-01,2.106056740077678069e-01,-1.486484426004421322e-01,-1.153014348976719866e-01,-8.137727175722102579e-01,1.614073899098162457e+00,-5.174281548319272644e-02,2.285336189058412959e+00,-2.266252115737584227e-01,-1.258067345286847161e+00,-3.093250300745245193e-02,1.459239968114116846e-02,-8.105336458012707412e-01,-3.294309360501010975e-01,-2.174709759938565079e-01,-5.289687781647119946e-01,-5.004594456546497261e-01,4.272566851301709545e-01,6.274808274894168036e-01,4.816781422395849943e-01,-1.256861195595945224e-01,1.491996392925378223e-01,-1.441960390379315449e+00,-2.687896543806567173e+00,4.553402592906642954e-01,-2.212758640723630488e-01,7.196926740578623027e-01,-1.433666758824983622e+00,1.012518215245909459e-01,7.837091175167830714e-01
1.586205005307356641e+00,-1.680371199891872447e-02,-1.091586636293917278e+00,-4.760401134904378440e-01,-4.668509873944284294e-01,-5.182815824957685835e-02,-2.587205178516071014e-01,5.302105308386084737e-01,-5.604208552917473440e-01,4.081376714363423724e-03,8.690336139294438933e-01,-8.625473671322219094e-01,-1.233161764003668059e+00,-4.965705783438272292e-01,-1.171425850047021072e-01,4.755573640062083496e-01,7.175014865309462531e-01,2.264867320101092429e-01,5.524102259159182626e-01,1.607481795590519000e-02,4.463919922587679112e-01,5.147240991005689326e-01,7.587551855533082312e-01,-1.113691361056701634e+00,1.195990264154243699e+00,2.054561470548600610e+00,-4.562914557222796930e-01,-8.929655293264308069e-01,-3.716295107975450263e-01,-7.797735065541588906e-01,1.300451914063897263e+00,1.476250943627981815e+00,-1.102602742001292491e+00,-9.322707901537644840e-04,-2.156687796371239862e+00,-1.392827332381748162e+00,-2.310045517496164547e-01,-1.495102692999761562e-01,-1.481939759088693465e-01,-5.194815749989041276e-01
1.067076180212972236e+00,-8.473987057765777209e-01,-1.395224297420749382e+00,-4.502349471372457113e-01,9.979977218622226864e-01,5.374656390985392829e-01,3.480411135409413603e-01,-3.708217003644158627e-01,9.765181322924434415e-01,-1.282412519860526734e+00,1.320336009166384494e+00,2.961388177840712510e-01,-4.253948898416827218e-01,-1.747841230743458096e+00,-5.906842735571500302e-01,-1.032276484674530481e+00,9.820984620754853733e-02,2.680178172372382206e-01,9.607556304283725312e-01,-1.123704465896353533e+00,1.168638700128260988e+00,7.412436520423074660e-01,1.608041019987070386e-01,-1.033997627707444966e+00,-1.104373901123716223e-01,6.337078332391243851e-01,-2.505734430297218984e-01,-1.396224720112688167e-01,3.409740756959560581e-01,-6.706659627498682275e-01,-1.544166251889928620e+00,2.157748509770807399e-01,7.907264284115090858e-01,3.074518381314868543e-01,-2.238963941687264481e-01,5.711110265796601748e-01,-7.315494470478189903e-01,-5.457997583189433399e-01,1.816133359433072192e+00,-2.993428491867806684e-01
1.864805068306100433e-01,-7.728169244916489600e-01,-8.758654215490104811e-01,-1.723113003699393575e-01,2.854279491749804887e-01,-2.493737920065783598e-01,-3.995743205066637493e-01,3.231433877184973213e-01,1.453343170781765115e-01,1.573845294074836421e+00,-7.984903090723925734e-02,-1.196288896682231373e+00,1.620745591727056623e-01,-1.379353856310432613e+00,-2.476132891395160796e-01,-1.334361669954013285e+00,1.531345477560264401e+00,-1.500271957270002954e+00,-2.594369410515742769e-01,-1.341311414823574522e+00,-7.726409805788094776e-01,-4.831599795584032853e-01,-1.950195218914374973e+00,5.556148928119092334e-01,1.022252680898048660e-01,-7.284109649504295625e-01,3.220679953903404780e-01,-2.561817087559777217e+00,1.325473276450967464e-01,-1.563103355131490568e+00,9.793549758153279328e-01,-2.005859379764155292e+00,-5.703653005314613944e-01,-4.016559799928722807e-01,-2.966958348151171876e-01,-1.493326215308548033e+00,-1.462777184458462276e+00,3.223227978048220921e-01,4.765136621484750701e-01,-8.326689955329097392e-01
-1.115887390557224412e+00,1.719137717473600002e-01,3.270844110600721888e-01,1.061372509430098976e+00,-5.900310547671330091e-02,6.328409561441893372e-01,6.101122338577200654e-01,5.741300122855320653e-01,2.514851213821787668e-01,-3.749543572434703154e-01,8.692135422303846060e-01,-8.969741057697505626e-01,-4.714792065903805618e-01,-6.480337065449182088e-02,-4.227434421670687170e-01,-2.126028016320157477e+00,-3.087470275536035036e-01,2.932448153594269941e-03,3.857540632159017768e-01,-3.819299108469773052e-01,7.112920534271527373e-01,4.327259511501919675e-01,4.785473985601833985e-02,5.956449301442425792e-01,-1.132625521583444428e+00,-2.289018360496603843e-01,5.991933573056851259e-01,1.841632954707859593e+00,-5.819850745508803325e-01,1.405767264211619683e+00,1.420275974727418955e+00,5.310813128828317797e-01,-5.846339041565872252e-01,3.011892187066261481e-02,1.120431074357746581e+00,5.698166830419409967e-01,1.862930528256894869e+00,1.147845789573029407e+00,4.298047022508222348e-02,5.502409061599506934e-01
3.250752425490173736e-01,-3.440117996017517943e-02,-3.034977311004548040e-01,2.983840614036458172e-01,-2.004336597541303000e-01,2.465051605219674147e-01,-5.337624632439843565e-03,-5.813264153428869541e-02,1.856226304637194957e+00,5.550397982223421733e-01,-1.056581624062351121e+00,-7.082483384091289302e-01,5.815129818160864605e-01,2.315905795437066317e+00,1.695789820222269317e-01,1.091605001163192146e+00,7.669520586105793569e-02,-7.197980485460020450e-01,2.534323099695028336e-01,7.124985132488127482e-01,-2.798777035365440091e-01,-2.222646578046765686e+00,5.341677131811044532e-01,1.628587957698184097e+00,-6.773481638440590480e-01,-6.839756739774940364e-01,1.791146999458099465e-01,1.248532274624174043e+00,-3.530690446021088613e-01,1.038701557622128790e+00,2.247457477457711850e+00,1.246557594520109502e+00,-5.769922941355709600e-01,1.254819319846596781e-01,4.785412431302094732e-02,1.680113875573216731e-01,4.681161062837204678e-01,4.875238452495502806e-01,1.787718608481591032e-01,-1.222310766340184429e+00
-1.119027425074250681e+00,-3.965221971931192496e-02,1.749294600496459906e-01,1.807593469185924118e+00,-1.202367681369928901e-02,-1.128970605242668235e+00,-6.912096336926796258e-01,6.254126357984862716e-02,4.532782050594308942e-01,1.007543318586967551e+00,-1.652728593639838595e+00,9.133638752662066873e-02,-1.891585872033895721e-01,1.581922414079520278e+00,-1.231267519750069567e-01,4.089438299490932849e-01,4.104995671451696498e-03,-4.348244535426296076e-01,-8.283426893184755446e-01,-5.894707212868794954e-01,-6.892553595861687921e-01,3.736737318940145519e-02,-1.645914811843182335e+00,5.539738828535856197e-02,1.504341426245577318e-01,7.174503772189453343e-01,-1.747226577836209216e-01,-9.018373963465843302e-01,-8.269201169718418121e-02,-7.810115969024317151e-02,2.560668359273562178e+00,3.059559276424830276e-01,-5.851415692976298377e-01,1.145783609510356849e-01,7.522397357623457070e-01,-7.340243808776900636e-01,8.400903941394943786e-02,-3.449272974697956684e-01,-1.035289703118685400e+00,-5.582737033376810459e-02
8.602217017152974377e-01,1.061608689341439815e+00,-3.547156229088487267e-01,-3.076185680187674687e-01,-1.554655261915089293e+00,-6.223813579613085567e-01,2.285497536475949332e+00,8.406058380651251216e-01,-3.040813746005822105e-01,1.120321858056489150e-01,-4.562713097098138881e-01,-4.333733477084998620e-02,-7.902145033313782152e-01,-7.923618053001889594e-01,9.103567349101733264e-01,1.960405445135204316e-01,1.913544382368057573e+00,8.944021629151437114e-02,1.064265549827174251e+00,-5.366341255041554015e-02,2.442899632571413626e+00,-1.365926135434830213e+00,6.224587052515254681e-01,3.209777966166429963e-02,1.269582652612678830e-01,1.069576154862616812e+00,-1.703099893675451004e-01,2.072064449879315318e-01,-6.112743537591244225e-01,-1.921691635127015463e+00,8.386290567774347116e-01,-2.279270934824417782e-02,7.824391477407264262e-01,-5.695384756521881808e-01,-5.291720363732129728e-01,1.697054753926687365e+00,3.727948967908694677e-01,3.090276911855145414e-01,-8.284634473025456192e-01,1.249080285715831184e+00
-1.315945609203908795e+00,2.020029896279375292e-01,-1.186805645370622386e+00,9.563951931330144651e-02,-7.643712746012013559e-01,-1.600421262013330903e+00,-3.323957943810644799e-01,-7.585734467501312750e-01,1.867309009423709698e+00,-9.214361317866767154e-01,-2.200522671773483818e+00,7.588447517542651344e-01,2.403965593515443588e-01,-3.992142400106069022e-01,-9.514251168324620034e-01,-1.074846599701600569e+00,1.062284478996964543e+00,2.000328739045246773e-01,-1.774020188239393114e+00,-7.238160852073830531e-01,-3.286369987524909164e-02,-1.613393316466000593e+00,1.676832444859500892e+00,-1.596316408832070044e+00,-1.445654033472024258e+00,4.445534267977555132e+00,1.238183539277303957e+00,4.073811216795318879e-01,1.899556465514878334e-01,2.974252965389565517e-01,-5.379290202270765597e-01,4.890536162679148813e-01,1.114197111630695236e+00,-7.294223196297255907e-01,3.026010399088243097e-01,-2.035122239681790290e-01,6.827164806506365036e-01,-3.386447103805498848e-01,-1.830363828449008134e-01,-8.879667215162475591e-01
-6.563268179326103846e-01,-8.079776025606122403e-01,6.526156459698143619e-01,4.559486780952240359e+00,-5.116920365751304045e-01,-1.206187781750215487e-01,9.207610973724714709e-01,9.440341561371368151e-01,-2.180692899343453561e+00,-1.918882879425060972e+00,2.499988684591992971e+00,8.100904407306122046e-01,1.413709417453697936e-01,5.866383175945922845e-01,5.371497614575856255e-02,4.221960194731672056e-01,-7.217804281052183635e-01,-8.840258149575075386e-01,-9.874532160832882877e-01,-6.096712321896867737e-01,-8.049735500540821098e-01,3.789603090560623722e-01,1.425897168119369063e+00,4.904728493921129973e-01,-1.116528309473828973e+00,-8.510130215551515720e-01,-4.576281382559629907e-01,-1.453212837538818469e+00,1.425512121562172663e+00,-6.336665320240114641e-02,4.234349467360238872e-01,-1.031014781520443346e+00,4.091405206201026989e-01,1.537346970770098853e+00,-1.024236614986409943e+00,3.494454852040068671e-02,-4.346366950431099774e-01,1.250389721276603305e+00,-1.122814309351116036e+00,8.584748036683966799e-01
-1.638068891076453593e+00,-3.333282865885824897e-01,-1.100329270405442816e+00,-1.455046582017195611e+00,5.971722423356495835e-01,2.278577700955342067e+00,-5.123362413744023680e-01,1.478575989640050325e+00,5.656005466336959664e-01,-6.341622512848986704e-01,1.227835882953075997e+00,-5.655769444466388629e-01,-1.014021996642881618e+00,-5.516866886706129902e-01,2.323934090506677985e-01,-1.302617476147790887e+00,-1.808018224268599816e+00,2.205249711884146091e+00,7.276389048122933190e-01,4.679359205477914840e-01,1.486217190283955769e-01,-1.216362423267619564e+00,-2.235690047287795412e+00,-2.971200406183150955e-01,1.420767394481122325e+00,1.877002615922377382e+00,2.047770265874536977e-01,-1.166854757453654079e+00,5.923323710583034973e-01,3.603555436910563792e-01,-5.055108752215415890e-01,-1.667950712609288733e+00,5.965113010712766339e+00,-1.655986542607135625e+00,-1.295880312610169505e-01,-8.986295005823018156e-02,-5.616104871054632408e-01,1.316215442113539913e+00,1.025410991377838199e+00,-5.651311548348263436e-01
