-1.658816454308768895e+00,1.845340149068885882e-01,-7.071916122260053505e-01,-1.000043443364906137e+00
-3.137513117302945798e-01,-2.572953371071404760e+00,6.169229329359318115e-01,-3.291920290410057515e-01
6.003658396365761929e-01,-5.810788343508330733e-01,-1.412014252133000358e-01,2.737776954030696208e-01
-1.496152126660863724e+00,-7.016587382854684307e-01,-1.440939574974807735e-01,-3.961427201168240542e-01
-1.891651123534578760e+00,1.889640311646164084e-01,-8.669913040521337599e-01,2.097614838927788494e-01
-7.253300702863483274e-01,-1.958088355240410472e+00,-3.074991849719464071e-02,2.215450189618935806e+00
6.063025893038256342e-01,2.537694635267533083e-03,-7.332171947744741125e-01,-3.407733232238802645e-01
4.174151163841572920e-01,-1.100366084049064497e-01,3.811738884154287632e-01,1.363483765966408967e+00
8.986342060759940908e-01,7.181795104210683123e-01,7.331126709479257597e-01,6.036039033665672182e-01
-1.934349828659924775e-01,-1.243729355965174643e-01,-1.238958580378651142e+00,4.305070581951442321e-01
-1.396677088447423554e+00,3.860542368079628028e-02,8.738688970804358025e-01,2.149559929844727935e-01
8.893303400419448612e-02,-1.102780838289985965e+00,-2.106488137807259964e+00,1.208116065580756127e+00
4.172021415923977128e-01,9.240840354879358287e-01,-3.337035328749405338e-01,-1.913144539776499231e+00
-5.578238852744858978e-01,2.651691790798763049e-01,-1.105671857035453787e+00,-6.957872225447451209e-01
-9.270206087306116505e-01,1.599203862575430346e+00,-2.559410533605059324e-01,1.833187969031214504e+00
