-3.003190850558855374e+00,-9.790528525538904070e-01,7.117100114570744651e-01,4.276577830123671348e-02
-6.705298464460102137e-01,-4.573137040775759887e-01,3.204591619509656319e-01,-1.311201360134584659e+00
-7.536140899696186501e-01,-5.834180661599930318e-01,3.836742128506545058e-01,-1.397832283448987134e+00
3.721785537342366945e-01,-1.376591571308718231e+00,-2.982728246523316112e-02,-2.065046682560619240e-01
-2.665472565441533437e-01,-2.719710250668656570e-01,-2.634725833256171601e+00,2.104185545130658232e-03
-1.637578669167336409e+00,-3.978757380526878329e-01,1.704202428731344199e+00,-2.475494749385965587e+00
-1.086071382212620895e+00,-1.562564769762802008e-01,-6.344275441127799064e-01,-1.628800434986462653e+00
-9.257078091735257419e-02,-6.275215901998218992e-01,-3.551688187776442795e-01,-1.996905660914220171e+00
4.166138020165630756e-02,-1.042733353898233767e-01,8.386317679540169490e-01,-1.680258129761550562e-02
2.357156129448457760e-01,-5.649827159167178925e-01,7.528487130389884818e-01,7.495652959253960024e-01
3.144529574711847908e-01,-1.822239298411725550e-01,6.636631898396674334e-01,1.422152970966945595e+00
7.685256574796273110e-01,2.473943662102655594e+00,-9.611235446403398885e-02,-1.447935308564638923e+00
9.213380206204453415e-01,1.470848971069678823e+00,4.281997240583075848e-01,-4.529556684109378173e-01
5.979872770247354197e-01,5.461216630986462928e-01,5.548806391840686025e-01,-1.539612005300620978e-01
4.084386299390417863e-01,2.915206657414419200e-01,6.947119444927646326e-02,1.503909873231211058e+00
