2.886518763507364693e-01,-1.555574237222014489e+00,8.294330110228094188e-01,-2.087811532449391216e-01,2.987995765075329366e-02,-2.793574360064374207e-01,-3.547461072547369310e-01,1.688013965876755895e+00,7.721368915974903269e-01,-1.396484983081875964e+00,-1.066156472451806225e+00,4.133979195305734766e-01,-4.982179968089005540e-01,5.637074255353070606e-01,9.040557747364960095e-01,1.129480503600913899e+00,1.640659175143392767e+00,-2.505283035573909189e-01,1.346246152690579345e+00,4.946055768865617042e-01,-1.270140565336405070e+00,2.585124442434759140e-01,-7.636537878563822712e-01,-9.635587432085572501e-02,-1.229892592049091737e+00,1.360318999083548475e+00,-2.141854117491865661e-01,-2.107017438064713311e-01,2.026726680197117325e-01,-1.185472338792500135e+00,6.729728830902343972e-01,9.690994559007966302e-02,-7.313700830204611369e-02,2.736295218803693266e-02,4.023757955764035721e-01
-1.713392245033074746e+00,5.769529892526282788e-01,-4.510444890099291060e-01,-1.258778670139963085e-01,-1.043897095580937018e+00,1.014489057598660926e-01,7.761722024307673440e-01,4.066419593212652339e-01,8.664358530639950651e-01,-6.144051589946326608e-01,2.638631403738658787e-01,-4.330941450011237953e-02,6.072048044872146999e-01,2.584491461564087378e-01,1.200290211885344682e+00,-9.293197316641449435e-02,4.225093151718372075e-01,2.337531048624157115e-02,2.526080721672006923e+00,7.730973063823102231e-01,1.006791694520283942e+00,-6.668187054819099124e-01,-5.650510006811425567e-01,-1.508773223090106308e+00,3.064624554978279125e-01,-4.113287221911479108e-01,-2.248666015133576612e-01,1.887015448485562796e+00,8.962043219438603492e-01,1.478819483230158494e-01,1.456502849090524965e+00,2.389526631448420091e-01,6.424853552141240876e-01,-1.634944913523565635e+00,3.915955155014734512e-02
-2.190170732891819849e+00,-2.515420503479912639e-01,-8.582965905375508076e-01,-8.199683808737989743e-01,-1.844211424536683852e+00,1.331753958225568413e+00,-8.954576512736891480e-01,-5.262256457244629537e-01,1.709497061321319511e-01,2.529528061844911746e-01,-2.638561495879570007e-01,6.984168819921712235e-01,-1.652486841314320665e-01,-8.073601029577111010e-01,3.196625916650110422e-01,3.569368372388797006e-01,7.482235307392854917e-01,2.968114723660987830e-01,1.101546523560319901e+00,-5.673937064951138920e-01,-1.242014537854082334e+00,-4.492661930095618317e-01,1.433070087771953549e+00,-2.591804141975078135e-01,-1.184463965702934773e+00,1.219729842507591311e+00,1.050821345026222264e+00,-2.323954543417239837e-01,1.207333130013030109e+00,6.057223538368071702e-01,-2.096447602387770115e-01,2.401624032248746987e-01,6.817121168331219394e-01,6.617763444981660248e-01,-1.692417403757376260e+00
1.887664536597719156e+00,-3.577324377379845211e-01,6.367012701661930452e-01,2.376833040113391637e-01,6.588007209218205151e-02,1.354330735123670193e+00,8.504008369954119129e-01,-7.208690547976462915e-01,-8.584901549379669872e-01,1.186242233433991267e+00,-6.902539741900348691e-01,-1.015607140700860445e+00,-1.367388699185040135e+00,-5.492523924697901849e-01,1.005484289363986372e+00,-1.139086469937170554e-01,2.058385581880063930e-01,-7.970603274518556214e-01,3.146047227599969354e+00,3.007139391625683444e+00,4.610110945015043482e-01,-1.012375417863962790e+00,-8.687964266200381980e-02,1.840671014254616100e+00,-1.457433905393211784e-02,1.337617740002554845e+00,-4.543491307093873721e-01,2.203932496685586884e+00,-4.974799174089595821e-01,-1.268617582352106199e+00,1.545103531841060196e+00,1.763902414223552206e+00,-6.503970714310285395e-01,1.309690909762439626e+00,2.257134258684283801e-01
3.488842558298456131e-01,4.031598937618948719e-01,-1.433528733389351606e+00,-4.719825713988689553e-01,7.543912525581978334e-01,1.582643234270007859e+00,4.837515614677536657e-01,-1.758510378151158182e+00,-1.029802028463761981e-01,6.029754791844410544e-01,-8.049404146044079056e-01,-1.342560311380791793e+00,1.614292736232647796e+00,6.498603038673119725e-01,-4.318116579117264875e-01,1.977901126768813356e+00,-1.376314929119395458e+00,5.339300402869497919e-01,4.788479542046690240e-01,-1.573141664011617591e+00,1.699025128854055877e+00,-2.697902570503094011e-02,6.027043933630007455e-01,1.100793160156552597e+00,-2.099696632073516089e-01,1.623597773662924237e-01,1.360613036310345692e+00,-7.322847521391679937e-01,-1.241103759800031181e+00,4.525446787248122993e-01,-8.555208800113609513e-01,-2.622932706144795567e+00,-5.368546123548015858e-01,-3.811805458928790857e-01,-1.207102792844399586e+00
1.861791207346203680e-01,-1.577223667583677269e+00,5.407704678410107935e-01,-1.015573689450632200e+00,-1.618568026310620800e+00,-5.805321208192558424e-02,-6.290006772403716750e-02,4.118083682920096744e-01,-1.220723556758028794e+00,1.392365075098277671e+00,9.835011333484018348e-01,-1.087404908590951180e+00,-5.011416743590046963e-01,1.331873671407568793e-01,3.373680360115632326e-01,-7.382262945056940369e-03,-1.096553814349401135e+00,-6.393640157191646800e-01,-9.782583311903941814e-01,1.580144377857509719e+00,-1.619535463180408419e+00,1.469186048827025637e+00,-1.641045153316460947e+00,1.744256001755014607e+00,2.647823281142779317e-01,-1.327016058008632760e+00,-2.249665526065499632e-01,4.112940331714710074e-01,1.228377988610517946e+00,1.510377344770725383e+00,1.238841627448121097e+00,-2.095926237882705934e+00,-1.518385998603052345e+00,1.984331760060736027e-01,3.223501182903736328e-01
9.659349369724866685e-01,5.824143976488579399e-01,-1.421377050597782132e-01,7.552627895437060701e-01,-9.756744073513053950e-01,7.367482760960991639e-01,8.390094724963372830e-01,-4.721443455530852790e-02,-6.966603915058393603e-01,5.470171889067634852e-02,3.852040190958386234e-01,-5.091025870148322419e-01,-4.843934019795311796e-01,1.378062720173223399e+00,1.327479385711857196e+00,-3.247005270927218190e-02,-1.675761799804176277e+00,-6.761294283595755683e-01,8.824859685607426840e-01,-7.959216057915200482e-01,-7.345279647601657969e-01,1.458180475048330482e+00,-1.956796552715858173e-01,9.081122137131050764e-02,1.006851907929736445e+00,-1.778829671663334500e-01,6.043672603491125894e-01,-6.236416387275727224e-01,2.051981711512949946e+00,1.433070754708308581e+00,5.715941102178627720e-01,6.824213458599672766e-01,-2.831719675673032705e-02,-7.533374463529924903e-01,-4.143902820154671818e-01
4.448216285563139638e-01,-2.897603407524023886e-02,-1.019793917428008179e+00,-9.352938673448094598e-01,-5.849150769556263896e-01,1.307213921186161310e+00,-1.488579011605154934e+00,1.083056971047289485e+00,1.224183610648393428e+00,1.407814430008401119e-01,-2.898368308635333790e+00,9.532774122141833562e-02,-1.176924514943765265e+00,-1.309485772516323143e+00,4.984800996146676044e-01,4.665284723077137707e-01,-1.498807554669476128e+00,1.552112065311037847e+00,1.720157748870217995e-01,-1.384743527381643025e-01,-1.025698322636022120e+00,-1.785960016995399302e+00,1.741799780381730889e+00,5.534142492946725334e-01,-8.836448125750346883e-01,-1.589241148848453689e+00,5.070866308806923906e-01,4.678652031969098707e-02,9.511999478328065916e-01,1.220532562418428446e+00,-9.227857103344250245e-02,2.738935692694551838e-01,-3.645094699982242004e-01,1.912900674074050900e-01,1.647053128409392275e-01
1.261290883670853180e+00,-1.584315631186473006e+00,3.060929633112044468e-01,2.890661485983660184e-02,-1.597218888520430813e+00,-6.426940145585460229e-01,9.591240414174971862e-01,-1.410029576011094354e+00,-6.743210271004405065e-01,-1.092990152991289987e+00,7.665334544473064726e-01,7.902724290879288294e-01,-1.101737294744493001e+00,2.082209850274498564e+00,-4.763887067393055008e-01,7.988082796905465743e-01,-1.534745210305202168e+00,1.093651609090311894e+00,1.120457516844153290e+00,-2.793885152889476475e-01,5.634699899485289265e-01,-2.863304249282128122e-01,-1.689966993001610351e+00,2.883005639665582875e-01,4.148376645265708929e-01,-1.780885134069983611e+00,-2.229474463162341991e+00,-2.088886269557224326e-02,-1.359065109442226249e-01,9.762231053297878436e-01,1.521401139326826746e+00,5.200366841680946761e-01,1.791860899891296821e+00,1.340477090590265652e+00,-9.442933628409673208e-01
7.846660702341422544e-01,5.876922950472694973e-01,-7.980508441616868121e-01,1.268488899320136809e-01,-1.675356722700119150e+00,-3.419412611119800327e-01,1.659045183245510868e+00,-6.358763214681035780e-01,-6.879898440030395301e-01,-8.855442661165697782e-01,-1.494688310771161266e+00,7.248427118466468921e-02,4.779948358638007044e-01,5.469994804062713323e-01,-1.840116479617541101e+00,5.927815384012595779e-01,-5.102582373866568766e-01,-4.317894949562582907e-01,-2.747577495967935768e+00,2.645057056200515788e+00,-1.113839000455511430e+00,1.248412468663568226e-01,1.470195246165221681e+00,-1.725259544378492382e+00,6.013660747161275744e-01,-3.465459504461756990e-01,1.816104357800083502e+00,3.234282327842546989e-01,-9.334416943037456837e-01,-1.047827880882212348e+00,5.787065966419328022e-01,-3.045371767605159485e-01,-3.079442257297705376e-01,1.003764799484991643e+00,3.691324101558677850e-01
