8.615709369187268818e-02,1.159985506342425636e-02,-1.638415271005521923e-01,-6.116776140804282003e-01,-1.774114036939650418e+00,1.018426440453211956e+00,-1.281003727899021172e+00,-1.127899431675089437e+00,-2.573826886474358533e-01,1.220813900568239685e+00,-1.041236236644804025e+00,-8.301065475796830517e-01,4.262909258930464018e-01,-6.882043184099131405e-01,-1.685704995727063116e-01
9.273066251038412228e-03,-2.874035699452989423e+00,-1.479326217571138580e-01,-5.116073847402061725e-01,-6.068784303863188345e-01,7.366187097911731652e-01,1.459639119182955191e+00,6.764404925659148748e-01,-1.175304544588592348e+00,3.684911566906605151e-01,-2.371079407889399304e-01,3.842303238975422475e-02,9.258149707231390080e-01,2.777186812857973308e+00,-5.889077290724186176e-01
-3.676332604325855957e-01,6.138908736844174152e-01,-1.561958409456997710e-01,-7.245792609688014863e-02,1.592044280222535857e+00,3.635526629798965237e-01,1.329036674711294275e+00,1.039473463525307340e+00,1.755790535068691760e+00,-1.071444593055011829e+00,9.958197972933757747e-01,3.466067599961508705e-01,5.300349570301632340e-01,1.083314061891780256e+00,-6.177481981496493052e-02
-8.092077376008948164e-01,2.312387180362754258e+00,-4.329099258324604627e-01,-3.027405569975548660e-01,-5.462588052465237043e-01,1.995815234136177618e-01,1.148727948096293527e+00,-1.285503423595090733e-01,-1.719270944873223295e+00,-1.007045598245112306e+00,7.084405221950461629e-01,1.748444682568062625e+00,7.803206472783380532e-01,-7.743765402405409226e-01,8.534126249894986166e-03
1.005674960518096572e+00,3.922815208833763112e-01,-5.694150759419479568e-01,6.963135961958060172e-01,-8.910438207759456830e-01,-8.684160340506241749e-01,-7.038053383269299301e-01,1.715000354521374781e+00,8.708446464569740142e-01,-2.218534759468192008e-01,-7.000065519898421851e-01,1.176160440001685403e+00,-1.910990997795433133e-01,-3.974207762707244740e-01,-2.425315955741076945e-01
-6.777131830145610714e-01,-6.891516464341220782e-01,4.775734593267947359e-01,1.912530998150545614e-01,-9.382433370595684441e-02,-1.116885981672343098e-01,3.546536339101365454e-01,-5.299267268733580671e-01,-5.168374926592826935e-01,-8.894277398535952450e-01,-9.071203723210053971e-01,-5.946095031013335364e-01,-1.668072851577353244e-01,2.310433966625394575e+00,6.478843162804839295e-01
-2.636597958413230969e-01,5.702701371778509110e-01,1.112938170777691416e-01,1.393011565653944073e-01,1.734827203780087368e+00,-1.910640427763100391e+00,6.706353845321089135e-01,-3.242753039399965398e-01,-1.595315834065222649e-01,2.118543350033357253e+00,-5.499164974196416589e-01,2.467601360023221169e+00,4.046705371236040683e-01,9.487403283742285032e-01,-9.408032793404183525e-02
3.329953416982106562e-02,-9.743154333046022408e-01,6.150386031862225406e-03,-4.816800309431866767e-01,-7.995856023422796000e-01,-4.953939069865656020e-01,-2.471637341592310411e-01,-5.720211634501577019e-02,-2.545138550406534916e-01,-1.572474711628085497e+00,-1.031240653821269060e+00,4.134092997496323085e-01,-1.127035840318219240e+00,3.586402064594082506e-01,8.685331600310773892e-01
-8.168070526760152772e-01,7.138660485851110182e-02,4.779911703139627654e-01,1.159347774685457466e+00,-2.689580304232736321e-02,3.244520803333629799e-01,-4.354549880402058121e-02,1.199813600446387962e+00,1.825521250588025168e+00,3.475487309714349049e-01,-3.564561034060237388e-01,-4.346454331406575111e-01,-9.809230877457137954e-01,-6.102401726445571412e-02,9.497255623682218095e-01
-2.260135648058966551e-01,-1.550797743106212268e-01,-5.787886044417734910e-01,1.070736929229451906e-01,3.427277809080502835e-01,6.356608450498739682e-01,6.701391298404890673e-01,7.807393848507234724e-01,1.995219157617644234e-01,-1.480484062543294121e-01,1.032224713546599615e+00,-4.558487733881092518e-01,4.025057116516259637e-01,3.714657765757475860e-02,7.493304394850444083e-01
1.093577051937404176e+00,4.273596838340317783e-01,-1.859793669909095004e-01,1.831125524526135695e-01,2.539413075278362797e+00,-3.475548096000049991e+00,9.944787751144165688e-02,6.756431538607594600e-01,9.280578758821083074e-01,-2.587140624543958767e-01,-7.172988144066664296e-01,6.673271339930632318e-02,5.099851600425840958e-01,1.106036369883599685e-01,-2.235319605816979693e-01
2.113390750177147059e-01,4.166128454229451328e-01,1.182096611186646662e+00,-2.704283057763326781e+00,6.350823278483369583e-01,-8.803871469922700532e-01,-2.578072052923457758e+00,1.856624862489537175e+00,-4.463926601159061702e-01,8.233505247338644972e-01,-3.769359004203846064e-01,-1.240083654342079011e+00,-5.481225569694807565e-01,-3.721209554294946376e-01,5.326157734262781940e-01
