-6.126290061917392116e-01,-6.057555859139732712e-01,-1.187594924302009858e+00,1.054558305051480627e-01,1.813916416824275846e+00,4.232051942491647512e-01,1.482314251452572451e+00,-2.101053272203659006e+00,7.253946999203065849e-01,1.958398299565353995e-01,-1.937607022183004180e+00,8.383648356739918928e-01,-2.329596309596745907e-01,1.529142467521646953e-01,-7.115187665548561302e-01
5.407940884559466616e-02,4.996984629474327200e+00,-7.421583285528974283e-01,-5.802961567211686322e-01,4.389634419802989074e-01,3.930130114376177985e-01,-9.113417467591907739e-01,4.851066890404031051e-01,-5.116481030421733411e-01,-1.156837947597695454e-01,-1.351682181953785866e+00,-1.458318997713225484e-01,-8.034720159977059017e-01,1.128332927260448537e+00,-1.828578789444617048e-01
-3.560895948146488021e-01,-5.389386327988576753e-01,-3.306684387496562350e-01,-2.487499297505735729e+00,-3.924402854984836431e-01,4.485274264077714901e-01,4.472103509380731978e+00,1.078821508667940687e+00,-6.912513514243662227e-01,4.337523726623999099e-01,4.177149760700468173e-01,-2.149377257164609145e-01,2.669549198980235571e-01,4.928872947551079520e-01,-4.933443777727325452e-02
-8.668609669490532355e-01,-1.898328427787259187e+00,-3.605521837465291979e-01,2.796130144788405714e-01,-3.567163631246363098e-02,3.228995962543973475e-01,3.082039145341596842e-01,-3.498722252091056029e-01,1.214179083509228235e-01,6.138165470878360619e-01,-7.996490359443841900e-01,-1.365255783764009800e+00,-2.319786358768503587e-01,-1.091263014227711325e+00,-3.801012237383884218e-02
8.465619355408799951e-01,-5.041733706258720860e-01,1.394021536136004213e+00,5.420123092676700782e-01,-9.422104534069726256e-01,-6.936433476458334080e-02,1.937037627249405536e-01,2.484924344800452413e-03,1.272525153897723804e+00,2.637644748271157913e-01,-4.570308475961460948e-01,-1.726224310449336219e+00,8.088948625662650826e-01,-2.683172722476848682e-01,1.842484105635371627e-01
-6.760374997770275396e-01,2.937230160977006288e-01,-7.153426865040477534e-01,-4.860757391370420510e-01,-1.735845381194610348e-01,-1.918496722845380170e-02,3.866975897603689427e-01,8.942689608364279286e-01,4.349433082774920023e-01,-9.043790731845723352e-01,2.854992786596815546e-01,5.356956921741796718e-01,1.647070411009502466e+00,-6.214020263402082744e-02,8.909610122004861799e-01
-4.657446493757693706e-01,2.573083878479680009e-01,1.274434037572602874e+00,-3.535007476858464059e+00,-5.629089841906036451e-01,6.400658133346257550e-01,-1.508301243524363899e+00,-6.148468707000014355e-01,7.476679621261450581e-01,3.012857980709066075e-01,-4.486819274878694475e-01,-5.966857792791191439e-01,-1.150731974959265713e+00,-1.271464142091374150e+00,-2.371960090676990540e-01
5.582137244622509265e-02,-9.568984741769216429e-01,-4.884858548986255045e-01,-6.723090240368749804e-01,-5.720994344012911847e-01,-4.139864089684199833e-01,-5.450382354137928154e-01,-7.043894980353285762e-01,1.059861723008347217e-01,1.434177834500169335e-01,6.690046146333253896e-01,-1.132793125745515384e-01,2.036028336567976105e+00,1.842600190359787449e-02,-1.719572764780921414e-01
-5.433891723461473644e-01,-3.488092260630207830e-01,1.960195107800115633e-01,6.773453617429916473e-01,9.052728382076341562e-01,-8.281751904466034819e-01,-1.843362342318307090e-01,1.013611479284294514e+00,-2.525732210609697992e-01,-5.815782811793956952e-01,1.285064051947621300e+00,-1.954050131750065256e-01,4.339587388636273468e-01,3.757887306909250547e-01,4.251279346102657675e-01
-5.802568266283508747e-01,-2.756479999585793594e-01,7.306225761255920048e-01,-4.456385051703847244e-01,-2.464696798146666090e-01,1.137455354786187423e+00,8.045361791888954173e-01,7.174218453904859238e-01,-2.470172701940900883e-01,1.240538207962875727e+00,-8.694819159216982118e-01,9.908322847572261782e-01,-3.589129343073008127e-01,8.246127672083135574e-01,-6.432968471328706084e-01
-2.571757440617308821e-01,6.505674434108746906e-01,-2.466878554360286413e-01,-5.749941143345540517e-01,2.618736663335444081e+00,8.015276353928337816e-01,-4.919379168720972029e-01,-1.219546187650422553e+00,-3.913898704979678067e-01,8.665907284244536157e-01,-5.919306184972215057e-01,2.325860637229808070e+00,-3.998863931933187565e-01,-1.740814815391062975e+00,4.882250902400857295e-02
6.571208786395767998e-01,-8.000371521995746082e-01,-2.256612390537912349e-01,-7.585113877653439918e-01,-1.797880536648716610e-01,6.329343708281519598e-01,-7.605595226713075530e-01,1.244740064973379301e+00,-1.090308118596066578e+00,6.997181976395407954e-01,-1.196367059953625134e+00,2.535934937111196108e-01,5.226147741805143854e-01,1.329995365760310022e-01,5.920226594358138882e-03
-1.251425236923300321e+00,-1.043204293573168462e+00,2.229078799689745288e-02,2.945700641505814010e-01,8.897569311027405670e-01,-1.580458003226006825e-01,5.468590282191061469e-01,4.140540942985075912e-01,-9.381635539799562107e-01,-7.006658404019439068e-01,-4.989765427718612090e-01,2.558090560011351891e-02,-3.180165317695699545e-01,-2.622278053355654670e+00,-5.559172428274146149e-01
-7.570726314395191947e-01,-6.772301373296198967e-01,-1.485821506442422724e+00,5.522210058443931535e-01,-1.192009229681760374e+00,-8.360934024674732123e-01,4.749062257972906376e-01,3.794445536395504304e-01,8.745756500258505817e-01,8.023829242144986384e-01,-1.362744200006449358e+00,-6.924342115845080192e-01,-1.481041995095352948e-01,-1.124685809914706958e-01,2.389072531122491405e+00
-1.470872540085764180e-01,3.330347040097277889e-01,-2.083425990725279675e+00,3.351335151287104797e-01,3.483764241271516404e-01,1.154182578868585569e-03,1.696538954729668758e+00,6.418989706913973414e-01,-3.974178960797213334e-01,-6.305127074993960301e-01,1.442012528711371200e+00,-2.961750183984041551e-01,7.309763292877112795e-01,9.591241797451772744e-01,7.368281433129602043e-01
3.626199327178716847e-02,-1.710496069288221177e+00,-7.809702359548440498e-01,-4.297102454756358547e-01,3.258051298004839280e-01,-1.155287121707869069e+00,4.122572403219741943e-01,-7.245007991747185461e-01,1.460806078955655396e+00,-6.391008634410348943e-01,-1.304172529605561737e+00,1.852128848147565343e-01,-1.867737328907356220e+00,-2.034872920357937875e+00,3.996839420464446957e-01
