-5.396591805756775218e-01,2.250683746554314357e+00,-1.122705533681113810e+00,-5.868862566775223666e-01,7.862028916681526036e-01,-9.664448463049737370e-01,5.785629341058093900e-01,5.655324579550403685e-01,3.414047759959142891e-01,-1.619175528021901400e-01,-7.972584011954820804e-01,-2.881261014987096525e-01,1.449311936403088419e+00,-8.912083791245276609e-01,-1.438581615208773534e-01,-4.062146596814063537e-01,2.907951754260256205e-01,5.996106852169220680e-01,-2.827099400825756170e+00,6.898610797967750230e-01,-1.398950978305705695e+00,-4.480608760522346024e-01,-3.241629446805217363e+00,-5.469461492219339638e-01,3.500813327780614714e-01,-5.389628155688145350e-01,-5.060349145696154682e-01,-8.878643526088892957e-01,-6.489853682631030463e-01,1.153226374250499453e-01
1.756872280456785784e+00,-7.355731114649701752e-01,-9.852738491679008392e-01,2.730900649802011637e-01,1.619892727297651547e-01,-6.422189771847345297e-01,-4.211014480327608389e-01,-4.270063333000698180e-01,-4.889401430604782828e-01,9.383036187708857501e-01,-2.333981719594538373e-01,-2.324576566847767478e-01,1.918949165279343116e+00,5.339985172824280868e-01,4.459586612632395752e-01,-7.507062463998015467e-02,-2.654235152123483932e+00,-1.336563021008362329e+00,1.207426009929188027e+00,3.874615502621944207e-01,3.031304157426796264e-01,3.506695828857929187e-01,-4.657970827039546458e-01,-1.260813120010213950e+00,4.495091512826994429e-02,8.220811739725701894e-01,-3.222357372675060949e-02,1.411188504923998333e-01,-8.277451432602083159e-01,-1.081543897953341826e+00
-6.153600616532917122e-01,1.864181387146628677e-01,3.396448139227730700e-01,-5.166184552892572057e-01,5.810480866881826412e-01,4.100305781348545509e-01,-9.401504417485982701e-02,4.910547011490952740e-01,-4.409299433195942308e-01,2.878295837968629201e+00,1.081083643712686060e+00,-1.715013564693353976e+00,-4.249198331469566936e-01,1.082660486539509803e-01,-8.735637848763804225e-01,5.018588682816459423e-01,5.763515973525978192e-02,-2.686644195216206787e-01,-1.512404006955729019e-01,1.073086118446417103e+00,-1.594227298474839793e+00,-2.501018340758836889e+00,-1.625547055784677397e+00,1.588983300343028926e+00,-1.467182731580343735e-01,-1.492714620088470223e+00,-4.397545315314964620e-01,-1.141715268105318870e+00,-7.273959740638945570e-01,8.993361266545288890e-01
-6.290802367364745074e-01,-9.523142512111627545e-01,-7.730140628886480458e-01,1.072759039073006626e+00,1.720580465400418646e+00,-2.395698581203132005e-01,-1.148735214536562799e+00,1.445646929102115674e-01,1.578326753830249451e+00,3.551085187141495708e-02,-1.437048372337491609e-01,1.883190795879568502e-01,1.434783685744381865e+00,-2.791136099451392738e+00,-1.028147775725482549e-01,7.530804193509121891e-01,4.530971100514840089e-01,9.086729473624763354e-02,-1.448910814824009741e+00,-2.571147760923060410e-01,-1.591586234086576734e+00,-1.021950628624077373e+00,-4.651463106773141010e-01,-2.281343306387592085e-01,-8.826446368677693943e-01,9.019274487206233593e-01,-2.915419234453942021e-02,-1.820019495793768205e-01,-1.858825011791092496e+00,-1.201950945686143801e-01
6.136230067357041351e-01,-2.166385791471624245e+00,3.233701570029539618e-01,-4.083811463796579444e-01,-4.560824958329233181e-01,-1.640913199025550329e+00,5.663772904525440355e-01,-2.828261368807339693e+00,7.000011646889450212e-01,-5.308405496649156730e-01,-2.143594676165070934e-01,1.490141796834178134e+00,2.197536927130040174e-01,3.794022072409860002e-01,-2.276434089365854951e-01,-5.023337311151745421e-01,-1.258105377137819225e-01,-1.510830908415731200e+00,5.522459979736025204e-01,2.485861618767837844e-01,1.832962351332938944e+00,2.102256469718247089e+00,-3.179118353456049650e-01,-5.672474652582231158e-01,-4.041093862714064677e-01,-4.381587511200205620e-01,2.872725241921341155e-01,1.006800898098407337e+00,1.401233415940697502e-01,-1.040844119758551845e+00
5.121034937677115817e-01,-2.892928851832161086e-01,-1.140963690953376464e+00,-1.288033615588757952e+00,-8.945024941271437768e-01,1.807919087267262581e+00,-1.166390000942516103e+00,-9.066062934069681056e-02,-1.214788260223155641e-01,-3.023083695481740274e-01,3.655267800403289580e-01,2.626532922491015692e-02,3.121001363376572635e-01,-8.984773070198053269e-01,-1.941254376880383603e+00,-2.123258835229616115e-02,-7.265154125460758783e-01,-4.758988164642207197e-01,-4.299460437887535624e-01,-2.553170491634414174e-02,-2.885151683913348641e+00,-2.346819840905338406e-01,-2.083625211847606185e+00,1.504540925728970802e+00,-1.871209030345702296e+00,9.029947221625638232e-01,-3.493223577743001851e+00,-4.181649103077041407e-01,-2.541412320221349552e-01,5.240181365634815921e-06
-1.356928623121580912e+00,-1.592762990587435201e+00,6.297499413249675326e-01,7.678371556160806799e-01,1.550896576628274071e+00,1.040640948960470435e+00,-3.213230574921765309e-02,6.971147503567398651e-01,2.235814287885564411e-01,1.298319275449687504e-01,9.339865388868467955e-01,1.295312700505559578e+00,2.234260047075279920e-01,2.282042415974939509e+00,9.928878124328512911e-01,8.412171506167436252e-01,3.610849201180406087e-01,-2.518280624880660845e+00,1.179326781098501697e-01,6.118202400630606830e-02,-1.248813631580114603e+00,1.946749417776585833e+00,1.173572995257246454e+00,4.600018632933783880e-01,-9.124046280109749940e-01,2.023867876731511473e+00,7.030094685867935289e-02,5.020262418384110331e-02,2.785168551271016701e-01,4.137429507795375438e-01
-7.150666732356254496e-01,-1.210383014467077828e-01,-5.140435329277127652e-01,3.032900032834847520e-02,1.285781864063173741e+00,-6.035736535234901279e-01,-1.505139643312619069e-01,-6.388375268565347209e-01,3.611132622591609748e-02,-1.363383283161087034e+00,6.351577785435857937e-01,2.908486315705383074e+00,-3.244668685586399315e-01,-8.228030040868955508e-01,-4.298347026193567455e-01,-3.082367482835183026e+00,-2.713429820563496575e-01,-2.223206899137327497e+00,-1.536097513659793634e+00,-5.767038591233493161e-01,-8.684125435570126950e-01,-3.201446268717948462e-01,7.983626592741832617e-01,-8.501212191587066425e-01,1.540884186470914408e-02,7.791445266606378262e-01,-1.218051228176055600e+00,5.275533475890665791e-01,1.744673160266301704e+00,-9.446983242525628377e-01
-2.473164669654338288e-01,1.784404209441932121e-01,6.850287827988765788e-01,-1.056763658095365210e+00,-1.723720885004813130e+00,5.602990405181126343e-01,4.686765311007983770e-01,2.893018491667012637e-01,-1.496253113223121600e+00,6.209673677426858635e-02,-1.244401832128817054e+00,1.104870974499551739e+00,-1.378947540017328999e-01,5.631281373525436340e-01,5.468453951333444862e-02,-6.055458176373734736e-01,2.246898519997633792e-01,-1.143683225627336597e+00,3.153832644173922839e-01,4.126894128600170575e+00,-1.461455245268240485e-02,1.508253387909240795e-01,-4.033451120785113142e-01,1.077626515480780700e+00,5.346325784179772889e-01,-1.491587950963686682e+00,6.894340429203157372e-01,-4.551509467336380121e-02,3.883858978456747879e-01,-6.617678109654036023e-01
3.650049427678890845e-01,1.465772269521401050e+00,7.175673561315480953e-01,1.510946199262277023e+00,-1.514358875082442157e+00,-9.879615117710551786e-01,-9.965403457319705893e-01,-7.725865336517609983e-01,-2.854204532053644883e+00,3.475157501295890738e-01,-1.932888796198081460e-01,1.142875896847127093e+00,-3.161326134283734546e-01,-1.348405366619063406e+00,-5.170305594104530611e-01,3.719511885408384733e-01,-1.503048228671282349e-01,-3.325588695041561960e-01,1.309294260070747562e+00,-1.571036063917588266e-01,-7.360350451585673248e-01,-3.673551141858538149e-01,5.379964848523757226e-01,-5.301918779552871053e-01,-4.937870573365630844e-01,8.483131053005621425e-01,-1.416917242931237109e+00,1.003239970888168520e+00,9.033843377181643985e-01,-6.788778048484680472e-01
