8.471811466301749638e-01,2.978506311290751718e-01,-6.214711006311348512e-02,2.191397380299048514e+00,-1.638652996569725240e-01,3.148938787670617634e-01,7.917580964326720316e-02,-5.861298755878560085e-01,5.083854222983605897e-01,2.385338986227573677e-01,-1.118625855271433656e+00,-6.902302997932981965e-01,7.657666221194477096e-02,6.500517108167282176e-02,4.891412420560343755e-01
-2.191008137891514274e+00,3.953026997260488118e-01,1.084093410754513931e+00,3.735614201499688758e-02,-1.356987425479592835e+00,-1.680484762261438059e+00,-1.114498889383070068e+00,-1.003650049369430919e+00,-3.877382129894301754e-01,-2.311794067705101874e+00,4.431521367879767692e-01,-9.439078270069550802e-02,1.916999820684545108e-01,-4.449250556441052828e-01,9.149893397732870026e-01
-3.404392369789756012e-01,-2.352372114864524910e+00,1.051741413870366904e+00,1.592096278550655386e-01,-6.075088546481641760e-01,-9.874495947474073998e-02,-1.356747212868727681e+00,1.088089417894078315e+00,-2.090764448224745831e+00,-9.679664850043222246e-02,-9.087712191828120623e-02,-1.737658958726347347e+00,6.765828211991434249e-02,-2.245938548825068715e+00,7.070284888379883004e-01
-1.333589366689619471e+00,1.480276557855232655e-01,2.524205052129524507e-01,7.680669378828863803e-01,-2.644794819720963294e-02,2.491990305063644051e+00,1.791357553872121589e-01,8.465378832601069270e-01,-4.415476159672993561e-01,-2.551149180740047706e-01,-2.223986986300559909e+00,-1.894810734108076655e+00,-1.514736946992107480e+00,1.759001495974093388e+00,-9.853839850427282832e-01
-1.109606628261158023e-01,7.323194271936653288e-02,2.050674332116233234e-01,-7.949572881834870985e-01,4.257348532076622449e-01,2.252298998192751589e-01,1.426229410736781431e-02,3.307291471605411814e+00,6.062295224585060316e-01,-5.365738041396121982e-01,-1.578700672077777201e+00,8.249000772546888349e-01,4.047333502331089683e-01,-1.074200335844276211e+00,-5.545501178772185291e-01
-3.229977398474953576e-01,1.346704251484901194e-01,-6.578580539315964648e-01,2.172640230390627050e-02,1.240091377328692124e+00,-6.714673039940576293e-01,-6.333205711056627552e-01,3.421895697717571017e-02,-1.241228496896930600e-01,-2.340390050286953183e-01,-2.558913742959648130e-01,3.027244933179988884e-01,-2.355522332699321320e-01,-7.078977630634546436e-01,-2.243838501048224909e+00
2.528580826855341357e+00,1.870574376073095513e+00,-1.523104595826345886e-01,-2.004196166350570851e-01,7.748855327171402241e-01,-8.904308307710676607e-01,-1.402493007226507604e+00,-5.811835949293380210e-01,-1.786103107884838004e-01,3.365540801625079292e-01,1.535326258095949026e+00,1.738403381787432256e-01,1.852219989646816667e-02,7.113377525363496767e-01,6.396850468669107448e-01
-1.510763264445181830e-01,-2.851820357236483527e+00,1.367007220703898018e-01,-8.275391848241838710e-01,-1.347114845867366295e+00,-6.385463628586560136e-02,6.621239415578997756e-01,-3.986373636947775911e-01,-1.177223602445249540e-01,-6.280947664217206849e-01,-3.108543052796493011e-01,6.740674784411870846e-01,-6.720503878615553539e-01,-3.899083201797778342e-01,7.339488940320577637e-01
4.482376555871309121e-01,-2.554933877005927112e-01,2.748844782472380510e-01,-5.844346862563816192e-01,-4.825223667806896044e-01,-1.430991329510759580e-01,2.978575677185097970e-01,-1.059309841443434541e+00,-1.411551400959267122e+00,-6.763964876440750063e-01,-6.191213731895752748e-01,7.246925790927061239e-01,-6.897512806905345961e-01,-1.747827675652999790e-01,5.962984509979144532e-01
3.351597661996555400e-01,7.023518779870623341e-01,-2.426653904641204118e+00,1.532670596201806124e+00,-8.508152416291260289e-01,1.051933936092273175e-01,-9.451532566667901758e-01,-2.135450878456881085e+00,1.348903382569308196e+00,-2.377187438765842598e-01,-1.276510941372806185e+00,-3.567967072629591119e+00,7.693837202276569975e-01,-3.586326758001923687e-01,-6.899015872118927639e-01
